Timestamp,BP_KWH,EV_KWH,GS_KWH,SURE_KWH,VM_KWH,ACE_KWH,ShowRoom_KWH
05-Dec-23 2:30 AM ICT,30284.5,2560.8,52619.1,9696.5,26579.4,37534.0,170119.5
05-Dec-23 2:45 AM ICT,30284.6,2560.8,52619.7,9696.7,26580.0,37534.3,170121.9
05-Dec-23 3:00 AM ICT,30284.7,2560.8,52620.3,9696.9,26580.6,37534.6,170124.5
05-Dec-23 3:15 AM ICT,30284.9,2560.9,52620.9,9697.0,26581.2,37534.9,170127.1
05-Dec-23 3:30 AM ICT,30285.0,2560.9,52621.4,9697.2,26581.8,37535.2,170129.4
05-Dec-23 3:45 AM ICT,30285.1,2560.9,52622.0,9697.4,26582.4,37535.5,170132.5
05-Dec-23 4:00 AM ICT,30285.2,2560.9,52622.6,9697.6,26583.0,37535.8,170135.0
05-Dec-23 4:15 AM ICT,30285.4,2560.9,52623.2,9697.7,26583.5,37536.1,170137.3
05-Dec-23 4:30 AM ICT,30285.5,2560.9,52623.8,9697.9,26584.0,37536.4,170139.8
05-Dec-23 4:45 AM ICT,30285.6,2560.9,52624.4,9698.1,26584.6,37536.7,170142.0
05-Dec-23 5:00 AM ICT,30285.7,2560.9,52624.9,9698.2,26585.1,37537.0,170144.7
05-Dec-23 5:15 AM ICT,30285.9,2560.9,52625.5,9698.4,26585.6,37537.3,170147.5
05-Dec-23 5:30 AM ICT,30286.0,2560.9,52625.9,9698.6,26586.0,37537.6,170149.8
05-Dec-23 5:45 AM ICT,30286.1,2560.9,52626.3,9698.7,26586.3,37537.9,170152.1
05-Dec-23 6:00 AM ICT,30286.1,2560.9,52626.6,9698.8,26586.4,37538.2,170154.3
05-Dec-23 6:15 AM ICT,30286.1,2560.9,52626.9,9698.9,26586.6,37538.5,170156.5
05-Dec-23 6:30 AM ICT,30286.1,2560.9,52627.2,9699.0,26586.8,37538.7,170159.0
05-Dec-23 6:45 AM ICT,30286.1,2560.9,52627.6,9699.1,26586.9,37539.0,170161.4
05-Dec-23 7:00 AM ICT,30286.2,2561.0,52627.9,9699.2,26587.1,37539.3,170163.6
05-Dec-23 7:15 AM ICT,30286.3,2561.0,52628.3,9699.3,26587.2,37539.5,170166.1
05-Dec-23 7:30 AM ICT,30286.6,2561.0,52628.7,9699.4,26587.4,37539.8,170168.6
05-Dec-23 7:45 AM ICT,30286.9,2561.0,52629.0,9699.6,26587.6,37540.1,170170.9
05-Dec-23 8:00 AM ICT,30289.0,2561.0,52629.4,9699.8,26587.7,37540.3,170173.7
05-Dec-23 8:15 AM ICT,30292.4,2561.0,52629.7,9700.0,26587.9,37540.6,170178.3
05-Dec-23 8:30 AM ICT,30295.0,2561.0,52630.0,9700.2,26588.1,37540.9,170184.4
05-Dec-23 8:45 AM ICT,30297.2,2561.0,52630.2,9702.1,26588.2,37541.2,170208.9
05-Dec-23 9:00 AM ICT,30299.4,2561.1,52630.5,9702.9,26588.4,37541.5,170233.5
05-Dec-23 9:15 AM ICT,30301.6,2561.1,52630.8,9703.7,26588.7,37541.7,170251.0
05-Dec-23 9:30 AM ICT,30304.5,2561.2,52631.1,9705.1,26588.8,37542.0,170268.6
05-Dec-23 9:45 AM ICT,30307.7,2561.3,52631.4,9706.4,26589.0,37542.2,170287.3
05-Dec-23 10:00 AM ICT,30310.8,2561.4,52631.6,9708.0,26589.1,37542.5,170306.2
05-Dec-23 10:15 AM ICT,30314.1,2561.6,52631.9,9709.6,26589.3,37542.8,170325.3
05-Dec-23 10:30 AM ICT,30317.4,2561.7,52632.2,9711.1,26589.5,37543.1,170347.8
05-Dec-23 10:45 AM ICT,30320.7,2561.8,52632.5,9712.9,26589.6,37543.4,170369.0
05-Dec-23 11:00 AM ICT,30324.2,2561.8,52632.7,9714.6,26589.8,37543.6,170389.8
05-Dec-23 11:15 AM ICT,30327.8,2561.9,52633.0,9715.4,26590.0,37543.9,170408.1
05-Dec-23 11:30 AM ICT,30330.9,2561.9,52633.2,9715.8,26590.1,37544.2,170426.7
05-Dec-23 11:45 AM ICT,30334.1,2561.9,52633.5,9716.2,26590.3,37544.5,170445.8
05-Dec-23 12:00 PM ICT,30337.5,2561.9,52633.8,9716.6,26590.4,37544.7,170464.9
05-Dec-23 12:15 PM ICT,30339.8,2561.9,52634.1,9717.1,26590.6,37545.0,170484.9
05-Dec-23 12:30 PM ICT,30342.0,2562.0,52634.3,9717.9,26590.8,37545.3,170504.5
05-Dec-23 12:45 PM ICT,30344.2,2562.0,52634.6,9718.7,26591.0,37545.6,170520.9
05-Dec-23 1:00 PM ICT,30346.1,2562.1,52635.0,9719.5,26591.2,37545.9,170536.8
05-Dec-23 1:15 PM ICT,30348.2,2562.2,52635.4,9720.6,26591.4,37546.2,170554.0
05-Dec-23 1:30 PM ICT,30350.8,2562.3,52635.8,9722.1,26591.6,37546.4,170572.2
05-Dec-23 1:45 PM ICT,30353.4,2562.3,52636.2,9723.5,26591.8,37546.7,170589.6
05-Dec-23 2:00 PM ICT,30356.1,2562.5,52636.6,9725.0,26592.1,37547.0,170607.4
05-Dec-23 2:15 PM ICT,30358.8,2562.6,52636.9,9726.7,26592.2,37547.3,170625.2
05-Dec-23 2:30 PM ICT,30361.6,2562.7,52637.3,9664.9,26592.4,37547.6,170643.1
05-Dec-23 2:45 PM ICT,30364.1,2562.8,52637.7,9666.8,26592.6,37547.8,170660.1
05-Dec-23 3:00 PM ICT,30366.8,2562.9,52638.1,9732.4,26592.9,37548.1,170677.0
05-Dec-23 3:15 PM ICT,30369.8,2563.0,52638.5,9734.2,26593.1,37548.4,170693.3
05-Dec-23 3:30 PM ICT,30372.8,2563.1,52638.9,9736.0,26593.3,37548.7,170709.7
05-Dec-23 3:45 PM ICT,30375.5,2563.2,52639.3,9737.4,26593.5,37549.0,170730.3
05-Dec-23 4:00 PM ICT,30377.7,2563.3,52639.6,9738.4,26593.6,37549.3,170751.8
05-Dec-23 4:15 PM ICT,30380.0,2563.3,52640.0,9739.6,26593.8,37549.6,170769.2
05-Dec-23 4:30 PM ICT,30253.4,2563.4,52640.4,9740.5,26594.0,37549.9,170786.6
05-Dec-23 4:45 PM ICT,30254.7,2563.5,52640.7,9741.9,26594.1,37550.2,170804.8
05-Dec-23 5:00 PM ICT,30256.0,2563.5,52641.0,9742.6,26594.4,37550.4,170821.4
05-Dec-23 5:15 PM ICT,30256.2,2563.5,52641.3,9742.7,26594.6,37550.7,170829.8
05-Dec-23 5:30 PM ICT,30256.3,2563.5,52641.6,9742.8,26594.8,37551.0,170832.1
05-Dec-23 5:45 PM ICT,30256.3,2563.5,52641.9,9742.9,26594.9,37551.3,170834.5
05-Dec-23 6:00 PM ICT,30256.4,2563.5,52642.4,9743.1,26595.4,37551.6,170837.0
05-Dec-23 6:15 PM ICT,30256.5,2563.5,52643.0,9743.3,26596.0,37551.9,170839.6
05-Dec-23 6:30 PM ICT,30256.7,2563.6,52643.6,9743.7,26596.5,37552.2,170842.3
05-Dec-23 6:45 PM ICT,30256.9,2563.6,52644.2,9744.0,26597.0,37552.5,170845.1
05-Dec-23 7:00 PM ICT,30257.1,2563.6,52644.8,9744.4,26597.6,37552.8,170848.4
05-Dec-23 7:15 PM ICT,30257.3,2563.6,52645.4,9744.8,26598.3,37553.1,170851.1
05-Dec-23 7:30 PM ICT,30257.4,2563.6,52646.0,9745.1,26598.9,37553.5,170853.9
05-Dec-23 7:45 PM ICT,30257.6,2563.6,52646.6,9745.5,26599.4,37553.8,170856.5
05-Dec-23 8:00 PM ICT,30257.7,2563.6,52647.2,9745.8,26600.0,37554.1,170859.3
05-Dec-23 8:15 PM ICT,30257.8,2563.6,52647.9,9746.2,26600.6,37554.4,170861.8
05-Dec-23 8:30 PM ICT,30258.0,2563.6,52648.5,9746.5,26601.2,37554.7,170866.0
05-Dec-23 8:45 PM ICT,30258.1,2563.6,52649.1,9746.7,26601.8,37555.0,170870.0
05-Dec-23 9:00 PM ICT,30258.2,2563.6,52649.7,9747.0,26602.4,37555.3,170872.3
05-Dec-23 9:15 PM ICT,30258.3,2563.6,52650.3,9747.2,26602.9,37555.6,170874.7
05-Dec-23 9:30 PM ICT,30258.5,2563.6,52650.9,9747.5,26603.5,37555.9,170877.1
05-Dec-23 9:45 PM ICT,30258.6,2563.7,52651.5,9747.7,26604.1,37556.3,170879.5
05-Dec-23 10:00 PM ICT,30258.7,2563.7,52652.1,9747.9,26604.7,37556.6,170881.6
05-Dec-23 10:15 PM ICT,30258.9,2563.7,52652.7,9748.2,26605.2,37556.9,170884.4
05-Dec-23 10:30 PM ICT,30259.0,2563.7,52653.4,9748.4,26605.7,37557.1,170886.7
05-Dec-23 10:45 PM ICT,30259.1,2563.7,52654.0,9748.7,26606.3,37557.5,170889.2
05-Dec-23 11:00 PM ICT,30259.2,2563.7,52654.7,9749.0,26606.8,37557.8,170891.6
05-Dec-23 11:15 PM ICT,30259.4,2563.7,52655.4,9749.2,26607.3,37558.1,170893.9
05-Dec-23 11:30 PM ICT,30259.5,2563.7,52656.0,9749.4,26607.9,37558.4,170896.2
05-Dec-23 11:45 PM ICT,30259.6,2563.7,52656.7,9749.6,26608.5,37558.7,170899.0
06-Dec-23 12:00 AM ICT,30259.7,2563.7,52657.3,9749.8,26609.0,37559.0,170901.3
06-Dec-23 12:15 AM ICT,30259.8,2563.8,52657.9,9750.1,26609.5,37559.3,170903.7
06-Dec-23 12:30 AM ICT,30260.0,2563.8,52658.4,9750.3,26610.0,37559.6,170906.0
06-Dec-23 12:45 AM ICT,30260.1,2563.8,52659.0,9750.5,26610.5,37559.9,170908.3
06-Dec-23 1:00 AM ICT,30260.2,2563.8,52659.6,9750.7,26611.0,37560.2,170910.5
06-Dec-23 1:15 AM ICT,30260.3,2563.8,52660.1,9750.8,26611.6,37560.5,170913.0
06-Dec-23 1:30 AM ICT,30260.5,2563.8,52660.7,9751.0,26612.1,37560.8,170915.3
06-Dec-23 1:45 AM ICT,30260.6,2563.8,52661.2,9751.2,26612.6,37561.1,170917.6
06-Dec-23 2:00 AM ICT,30260.7,2563.8,52661.8,9751.4,26613.2,37561.4,170919.9
06-Dec-23 2:15 AM ICT,30260.8,2563.8,52662.3,9751.6,26613.7,37561.7,170922.1
06-Dec-23 2:30 AM ICT,30260.9,2563.8,52662.9,9751.8,26614.2,37562.0,170924.8
06-Dec-23 2:45 AM ICT,30261.1,2563.8,52663.5,9751.9,26614.8,37562.3,170927.2
06-Dec-23 3:00 AM ICT,30261.2,2563.8,52664.0,9752.1,26615.3,37562.6,170929.4
06-Dec-23 3:15 AM ICT,30261.3,2563.9,52664.6,9752.3,26615.8,37562.9,170931.8
06-Dec-23 3:30 AM ICT,30261.4,2563.9,52665.2,9752.5,26616.4,37563.2,170934.1
06-Dec-23 3:45 AM ICT,30261.6,2563.9,52665.7,9752.7,26616.9,37563.5,170936.3
06-Dec-23 4:00 AM ICT,30261.7,2563.9,52666.3,9752.9,26617.4,37563.8,170938.9
06-Dec-23 4:15 AM ICT,30261.8,2563.9,52666.8,9753.0,26618.0,37564.1,170941.0
06-Dec-23 4:30 AM ICT,30261.9,2563.9,52667.4,9753.2,26618.5,37564.4,170943.2
06-Dec-23 4:45 AM ICT,30262.0,2563.9,52668.0,9753.4,26619.0,37564.7,170945.4
06-Dec-23 5:00 AM ICT,30262.2,2563.9,52668.5,9753.5,26619.6,37565.0,170947.7
06-Dec-23 5:15 AM ICT,30262.3,2563.9,52669.1,9753.7,26620.1,37565.3,170949.8
06-Dec-23 5:30 AM ICT,30262.4,2563.9,52669.6,9753.9,26620.5,37565.6,170952.4
06-Dec-23 5:45 AM ICT,30262.4,2563.9,52669.9,9754.0,26620.6,37565.9,170954.6
06-Dec-23 6:00 AM ICT,30262.4,2563.9,52670.3,9754.1,26620.8,37566.2,170956.8
06-Dec-23 6:15 AM ICT,30262.4,2563.9,52670.7,9754.3,26620.9,37566.5,170959.0
06-Dec-23 6:30 AM ICT,30262.4,2563.9,52671.0,9754.4,26621.1,37566.7,170961.3
06-Dec-23 6:45 AM ICT,30262.5,2563.9,52671.4,9754.5,26621.3,37567.0,170964.1
06-Dec-23 7:00 AM ICT,30262.6,2564.0,52671.7,9754.7,26621.5,37567.3,170967.2
06-Dec-23 7:15 AM ICT,30262.8,2564.0,52672.0,9754.8,26621.7,37567.5,170970.2
06-Dec-23 7:30 AM ICT,30263.0,2564.0,52672.5,9754.9,26621.9,37567.9,170974.0
06-Dec-23 8:00 AM ICT,30265.8,2564.0,52675.2,9755.2,26623.1,37568.7,170988.6
06-Dec-23 8:15 AM ICT,30269.4,2564.0,52677.1,9755.9,26624.6,37570.3,171019.5
06-Dec-23 8:30 AM ICT,30271.7,2564.0,52679.6,9756.7,26626.5,37573.9,171053.8
06-Dec-23 8:45 AM ICT,30274.4,2564.1,52685.3,9758.6,26628.6,37581.0,171089.3
06-Dec-23 9:00 AM ICT,30276.9,2564.1,52693.0,9760.3,26631.2,37589.4,171122.2
06-Dec-23 9:15 AM ICT,30281.8,2564.2,52703.2,9761.6,26636.2,37599.6,171154.0
06-Dec-23 9:30 AM ICT,30414.0,2564.2,52714.7,9763.0,26641.8,37607.6,171181.8
06-Dec-23 9:45 AM ICT,30418.8,2564.3,52726.6,9764.9,26647.4,37616.1,171212.1
06-Dec-23 10:00 AM ICT,30424.2,2564.3,52738.7,9766.7,26653.2,37625.0,171248.4
06-Dec-23 10:15 AM ICT,30430.9,2564.4,52751.2,9768.3,26659.6,37378.3,171285.7
06-Dec-23 10:30 AM ICT,30439.3,2564.4,52763.3,9769.8,26665.6,37387.5,171320.5
06-Dec-23 10:45 AM ICT,30448.4,2564.5,52775.2,9771.3,26670.9,37395.6,171360.9
06-Dec-23 11:00 AM ICT,30456.9,2564.5,52786.4,9772.5,26676.3,37146.6,171397.7
06-Dec-23 11:15 AM ICT,30465.5,2564.5,52799.2,9774.1,26682.1,37154.3,171432.8
06-Dec-23 11:30 AM ICT,30473.1,2564.5,52813.6,9775.2,26688.4,37164.4,171467.0
06-Dec-23 11:45 AM ICT,30480.8,2564.6,52827.6,9776.3,26694.5,37175.5,171498.1
06-Dec-23 12:00 PM ICT,30485.3,2564.6,52839.6,9777.5,26700.1,37181.9,171531.3
06-Dec-23 12:15 PM ICT,30488.3,2564.6,52849.2,9778.7,26706.1,37189.0,171559.5
06-Dec-23 12:30 PM ICT,30490.5,2564.6,52856.5,9779.8,26711.7,37195.5,171589.2
06-Dec-23 12:45 PM ICT,30493.1,2564.6,52864.1,9780.9,26717.5,37201.5,171619.5
06-Dec-23 1:00 PM ICT,30495.6,2564.6,52871.8,9782.2,26723.8,37207.4,171647.6
06-Dec-23 1:15 PM ICT,30499.2,2564.7,52879.9,9783.6,26730.6,37212.5,171676.8
06-Dec-23 1:30 PM ICT,30503.4,2564.7,52890.5,9785.4,26737.8,37220.1,171708.3
06-Dec-23 1:45 PM ICT,30382.1,2564.7,52901.3,9787.0,26745.3,37231.9,171738.5
06-Dec-23 2:00 PM ICT,30388.2,2564.8,52913.0,9788.8,26752.8,37244.4,171770.3
06-Dec-23 2:15 PM ICT,30394.9,2564.8,52924.7,9790.9,26760.4,37261.9,171803.3
06-Dec-23 2:30 PM ICT,30402.2,2564.9,52935.6,9729.3,26767.5,37277.2,171834.2
06-Dec-23 2:45 PM ICT,30409.9,2564.9,52946.1,9731.2,26774.8,37294.1,171864.3
06-Dec-23 3:00 PM ICT,30543.9,2564.9,52956.7,9797.1,26782.0,37310.3,171894.2
06-Dec-23 3:15 PM ICT,30550.4,2565.0,52965.5,9799.1,26789.1,37325.0,171927.5
06-Dec-23 3:30 PM ICT,30556.1,2565.0,52975.3,9801.1,26796.4,37341.6,171960.5
06-Dec-23 3:45 PM ICT,30561.6,2565.1,52984.5,9803.1,26802.6,37359.0,171990.3
06-Dec-23 4:00 PM ICT,30566.4,2565.1,52994.0,9805.0,26808.4,37120.2,172019.8
06-Dec-23 4:15 PM ICT,30571.9,2565.2,53003.4,9807.0,26814.4,37139.7,172046.9
06-Dec-23 4:30 PM ICT,30576.3,2565.2,53012.3,9808.3,26820.4,37158.3,172062.2
06-Dec-23 4:45 PM ICT,30577.9,2565.2,53019.8,9809.5,26826.0,37172.8,172076.8
06-Dec-23 5:00 PM ICT,30579.2,2565.2,53023.9,9810.5,26829.6,37186.9,172091.5
06-Dec-23 5:15 PM ICT,30579.6,2565.2,53025.5,9810.8,26830.7,37192.9,172103.3
06-Dec-23 5:30 PM ICT,30579.7,2565.2,53026.1,9810.9,26831.2,37194.9,172108.8
06-Dec-23 5:45 PM ICT,30579.7,2565.2,53026.6,9811.0,26831.6,37195.2,172111.4
06-Dec-23 6:00 PM ICT,30579.7,2565.3,53027.2,9811.3,26832.0,37195.6,172114.3
06-Dec-23 6:15 PM ICT,30579.8,2565.3,53027.9,9811.7,26832.5,37195.9,172117.5
06-Dec-23 6:30 PM ICT,30579.9,2565.3,53028.6,9812.1,26833.1,37196.2,172120.4
06-Dec-23 6:45 PM ICT,30580.0,2565.3,53029.4,9812.5,26833.8,37196.6,172123.5
06-Dec-23 7:00 PM ICT,30580.1,2565.3,53030.1,9812.9,26834.3,37196.9,172126.4
06-Dec-23 7:15 PM ICT,30580.2,2565.3,53030.7,9813.2,26834.9,37197.3,172130.0
06-Dec-23 7:30 PM ICT,30580.3,2565.3,53031.4,9813.6,26835.5,37197.6,172132.9
06-Dec-23 7:45 PM ICT,30580.4,2565.3,53032.1,9813.9,26836.1,37197.9,172135.8
06-Dec-23 8:00 PM ICT,30580.5,2565.3,53032.9,9814.3,26836.7,37198.3,172138.9
06-Dec-23 8:15 PM ICT,30580.5,2565.3,53033.6,9814.7,26837.4,37198.6,172141.7
06-Dec-23 8:30 PM ICT,30580.6,2565.3,53034.3,9815.0,26838.0,37199.0,172144.6
06-Dec-23 8:45 PM ICT,30580.7,2565.3,53035.0,9815.2,26838.6,37199.3,172147.5
06-Dec-23 9:00 PM ICT,30580.8,2565.3,53035.7,9815.5,26839.2,37199.6,172150.3
06-Dec-23 9:15 PM ICT,30580.9,2565.4,53036.3,9815.7,26839.8,37200.0,172153.0
06-Dec-23 9:30 PM ICT,30581.0,2565.4,53037.0,9815.9,26840.3,37200.3,172155.6
06-Dec-23 9:45 PM ICT,30581.1,2565.4,53037.6,9816.1,26840.9,37200.7,172158.3
06-Dec-23 10:00 PM ICT,30581.2,2565.4,53038.3,9816.4,26841.4,37201.0,172160.9
06-Dec-23 10:15 PM ICT,30581.3,2565.4,53038.9,9816.6,26841.9,37201.3,172163.6
06-Dec-23 10:30 PM ICT,30581.3,2565.4,53039.6,9816.8,26842.4,37201.6,172166.6
06-Dec-23 10:45 PM ICT,30581.4,2565.4,53040.2,9817.0,26842.9,37202.0,172169.2
06-Dec-23 11:00 PM ICT,30581.5,2565.4,53040.9,9817.3,26843.4,37202.4,172171.8
06-Dec-23 11:15 PM ICT,30581.6,2565.4,53041.5,9817.5,26843.9,37202.6,172174.3
06-Dec-23 11:30 PM ICT,30581.7,2565.4,53042.2,9817.7,26844.5,37203.0,172176.8
06-Dec-23 11:45 PM ICT,30581.8,2565.4,53042.8,9817.9,26845.0,37203.3,172179.1
07-Dec-23 12:00 AM ICT,30581.9,2565.5,53043.5,9818.1,26845.5,37203.6,172181.9
07-Dec-23 12:15 AM ICT,30581.9,2565.5,53044.1,9818.3,26846.0,37204.0,172184.4
07-Dec-23 12:30 AM ICT,30582.0,2565.5,53044.6,9818.5,26846.5,37204.3,172187.0
07-Dec-23 12:45 AM ICT,30582.1,2565.5,53045.2,9818.6,26847.0,37204.6,172189.5
07-Dec-23 1:00 AM ICT,30582.2,2565.5,53045.8,9818.8,26847.6,37204.9,172192.0
07-Dec-23 1:15 AM ICT,30582.3,2565.5,53046.3,9818.9,26848.0,37205.3,172194.6
07-Dec-23 1:30 AM ICT,30582.4,2565.5,53046.8,9819.1,26848.5,37205.6,172197.1
07-Dec-23 1:45 AM ICT,30582.5,2565.5,53047.3,9819.3,26848.9,37206.0,172200.2
07-Dec-23 2:00 AM ICT,30582.6,2565.5,53047.9,9819.4,26849.3,37206.3,172202.6
07-Dec-23 2:15 AM ICT,30582.6,2565.5,53048.4,9819.6,26849.8,37206.6,172205.1
07-Dec-23 2:30 AM ICT,30582.7,2565.5,53049.0,9819.8,26850.2,37206.9,172207.8
07-Dec-23 2:45 AM ICT,30582.8,2565.5,53049.5,9819.9,26850.7,37207.3,172210.2
07-Dec-23 3:00 AM ICT,30582.9,2565.5,53050.0,9820.1,26851.1,37207.6,172213.1
07-Dec-23 3:15 AM ICT,30583.0,2565.6,53050.6,9820.2,26851.5,37208.0,172215.8
07-Dec-23 3:30 AM ICT,30583.1,2565.6,53051.1,9820.4,26851.9,37208.3,172218.2
07-Dec-23 3:45 AM ICT,30583.2,2565.6,53051.6,9820.5,26852.4,37208.6,172220.7
07-Dec-23 4:00 AM ICT,30583.3,2565.6,53052.1,9820.7,26852.8,37208.9,172223.1
07-Dec-23 4:15 AM ICT,30583.4,2565.6,53052.7,9820.8,26853.3,37209.2,172225.4
07-Dec-23 4:30 AM ICT,30583.4,2565.6,53053.3,9821.0,26853.8,37209.6,172228.0
07-Dec-23 4:45 AM ICT,30583.5,2565.6,53053.9,9821.1,26854.2,37209.9,172230.7
07-Dec-23 5:00 AM ICT,30583.6,2565.6,53054.5,9821.3,26854.6,37210.2,172233.0
07-Dec-23 5:15 AM ICT,30583.7,2565.6,53055.1,9821.4,26855.1,37210.6,172235.5
07-Dec-23 5:30 AM ICT,30583.8,2565.6,53055.5,9821.6,26855.4,37210.9,172237.9
07-Dec-23 5:45 AM ICT,30584.0,2565.6,53055.8,9821.6,26855.5,37211.2,172240.1
07-Dec-23 6:00 AM ICT,30584.0,2565.6,53056.1,9821.7,26855.7,37211.5,172242.4
07-Dec-23 6:15 AM ICT,30584.0,2565.6,53056.4,9821.9,26855.9,37211.9,172245.3
07-Dec-23 6:30 AM ICT,30584.0,2565.6,53056.6,9822.0,26856.0,37212.1,172247.7
07-Dec-23 6:45 AM ICT,30584.1,2565.6,53056.9,9822.1,26856.2,37212.4,172250.2
07-Dec-23 7:00 AM ICT,30584.2,2565.6,53057.2,9822.2,26856.4,37212.7,172253.3
07-Dec-23 7:15 AM ICT,30584.4,2565.7,53057.5,9822.3,26856.6,37213.0,172256.3
07-Dec-23 7:30 AM ICT,30584.6,2565.7,53058.1,9822.5,26856.8,37213.4,172260.1
07-Dec-23 7:45 AM ICT,30584.8,2565.7,53058.7,9822.7,26857.3,37213.6,172265.9
07-Dec-23 8:00 AM ICT,30588.5,2565.7,53059.7,9822.9,26858.3,37214.1,172275.3
07-Dec-23 8:15 AM ICT,30591.2,2565.7,53061.5,9823.9,26859.9,37214.8,172288.2
07-Dec-23 8:30 AM ICT,30593.8,2565.7,53066.2,9825.3,26861.5,37217.0,172305.5
07-Dec-23 8:45 AM ICT,30596.8,2565.8,53072.3,9826.4,26863.3,37222.2,172325.7
07-Dec-23 9:00 AM ICT,30601.5,2565.8,53080.4,9827.6,26865.8,37230.2,172361.1
07-Dec-23 9:15 AM ICT,30608.7,2565.9,53087.6,9829.2,26868.1,37238.1,172395.1
07-Dec-23 9:30 AM ICT,30615.0,2565.9,53095.8,9830.8,26871.0,37247.8,172428.1
07-Dec-23 9:45 AM ICT,30620.7,2566.0,53104.5,9832.4,26874.3,37257.9,172461.2
07-Dec-23 10:00 AM ICT,30626.5,2566.0,53114.6,9834.0,26878.1,37272.0,172487.9
07-Dec-23 10:15 AM ICT,30632.3,2566.1,53125.3,9835.8,26882.8,37287.5,172522.0
07-Dec-23 10:30 AM ICT,30511.8,2566.1,53137.3,9837.2,26888.0,37303.1,172554.4
07-Dec-23 10:45 AM ICT,30519.5,2566.2,53149.6,9838.9,26893.2,37320.1,172585.9
07-Dec-23 11:00 AM ICT,30526.0,2566.2,53161.6,9840.8,26898.8,37332.8,172620.4
07-Dec-23 11:15 AM ICT,30530.0,2566.3,53173.4,9842.5,26903.7,37343.2,172650.2
07-Dec-23 11:30 AM ICT,30534.2,2566.3,53184.7,9844.2,26908.2,37360.6,172680.6
07-Dec-23 11:45 AM ICT,30537.8,2566.4,53194.5,9846.0,26912.9,37123.7,172711.2
07-Dec-23 12:00 PM ICT,30542.3,2566.4,53203.6,9847.7,26917.0,37140.8,172740.7
07-Dec-23 12:15 PM ICT,30545.1,2566.4,53209.4,9848.7,26921.1,36890.4,172771.9
07-Dec-23 12:30 PM ICT,30676.2,2566.4,53215.2,9849.6,26925.4,36895.5,172796.2
07-Dec-23 12:45 PM ICT,30678.9,2566.4,53220.7,9850.5,26929.9,36901.4,172822.9
07-Dec-23 1:00 PM ICT,30682.2,2566.5,53226.5,9851.5,26934.3,36907.5,172848.5
07-Dec-23 1:15 PM ICT,30685.8,2566.5,53232.9,9852.9,26938.9,36913.7,172874.0
07-Dec-23 1:30 PM ICT,30692.2,2566.6,53242.9,9854.9,26944.9,36921.6,172902.5
07-Dec-23 1:45 PM ICT,30697.2,2566.6,53255.2,9793.2,26951.2,36940.2,172929.2
07-Dec-23 2:00 PM ICT,30701.2,2566.7,53267.3,9795.5,26957.2,36958.6,172960.4
07-Dec-23 2:15 PM ICT,30707.0,2566.7,53278.8,9861.2,26962.7,36975.0,172992.5
07-Dec-23 2:30 PM ICT,30713.7,2566.8,53290.2,9863.4,26969.1,36994.7,173023.1
07-Dec-23 2:45 PM ICT,30720.0,2566.8,53303.1,9865.2,26975.8,37015.7,173050.4
07-Dec-23 3:00 PM ICT,30726.3,2566.8,53314.6,9867.2,26981.9,37034.6,173078.1
07-Dec-23 3:15 PM ICT,30730.4,2566.9,53326.3,9869.2,26987.7,37052.7,173104.4
07-Dec-23 3:30 PM ICT,30734.5,2566.9,53337.1,9870.6,26993.6,37070.3,173135.2
07-Dec-23 3:45 PM ICT,30739.3,2566.9,53348.1,9872.7,26999.3,37083.8,173165.7
07-Dec-23 4:00 PM ICT,30745.6,2567.0,53360.0,9874.6,27004.7,37094.9,173192.4
07-Dec-23 4:15 PM ICT,30752.3,2567.0,53371.7,9876.0,27010.1,37109.4,173219.6
07-Dec-23 4:30 PM ICT,30759.5,2567.0,53382.6,9877.6,27015.8,37117.7,173245.6
07-Dec-23 4:45 PM ICT,30636.5,2567.0,53390.6,9879.0,27021.3,36869.6,173269.1
07-Dec-23 5:00 PM ICT,30638.0,2567.0,53397.2,9880.1,27026.7,36876.2,173292.7
07-Dec-23 5:15 PM ICT,30638.5,2567.0,53399.8,9880.4,27029.5,36879.6,173302.9
07-Dec-23 5:30 PM ICT,30638.6,2567.0,53400.5,9880.6,27029.8,36880.3,173307.3
07-Dec-23 5:45 PM ICT,30638.7,2567.1,53401.0,9880.7,27030.0,36880.6,173310.2
07-Dec-23 6:00 PM ICT,30638.8,2567.1,53401.6,9881.0,27030.4,36881.0,173313.5
07-Dec-23 6:15 PM ICT,30638.9,2567.1,53402.3,9881.4,27031.0,36881.2,173317.2
07-Dec-23 6:30 PM ICT,30639.0,2567.1,53403.0,9881.8,27031.7,36881.5,173320.4
07-Dec-23 6:45 PM ICT,30639.1,2567.1,53403.7,9882.2,27032.3,36881.8,173323.4
07-Dec-23 7:00 PM ICT,30639.2,2567.1,53404.4,9882.5,27032.9,36882.1,173326.7
07-Dec-23 7:15 PM ICT,30639.3,2567.1,53405.2,9882.9,27033.5,36882.4,173329.6
07-Dec-23 7:30 PM ICT,30639.4,2567.1,53405.9,9883.2,27034.2,36882.7,173332.5
07-Dec-23 7:45 PM ICT,30639.5,2567.1,53406.6,9883.5,27034.8,36883.0,173335.3
07-Dec-23 8:00 PM ICT,30639.6,2567.1,53407.3,9883.9,27035.4,36883.3,173338.1
07-Dec-23 8:15 PM ICT,30639.7,2567.1,53408.0,9884.2,27036.0,36883.6,173340.9
