Timestamp,BP_KWH,EV_KWH,GS_KWH,SURE_KWH,VM_KWH,ACE_KWH,ShowRoom_KWH
2023-12-26,262.6000000000022,1.900000000000091,278.8999999999942,51.899999999999636,112.20000000000073,-257.0,1576.100000000035
2023-12-27,-147.9000000000051,55.70000000000027,285.0,58.0,126.59999999999854,0.8999999999941792,1751.3999999999942
2023-12-28,0.9000000000050932,-5.200000000000273,306.8000000000029,64.39999999999964,176.20000000000073,-264.09999999999854,1777.5999999999767
2023-12-29,-45.39999999999782,17.90000000000009,294.40000000000146,63.79999999999927,151.40000000000146,-249.09999999999854,1601.500000000029
2023-12-30,-63.90000000000509,1.400000000000091,222.09999999999854,56.80000000000109,150.59999999999854,-1.3000000000029104,1605.6999999999825
2023-12-31,-73.89999999999782,0.6999999999998181,37.099999999998545,17.69999999999891,37.400000000001455,-371.3999999999942,280.0
2024-01-01,-31.099999999998545,0.8000000000001819,36.599999999998545,17.900000000001455,35.79999999999927,25.799999999995634,278.29999999998836
2024-01-02,-29.400000000005093,0.599999999999909,35.200000000004366,17.799999999999272,33.5,25.599999999998545,277.5
2024-01-03,-27.5,0.900000000000091,332.29999999999563,62.0,208.29999999999927,66.80000000000291,2058.0
2024-01-04,21.0,14.199999999999818,288.8000000000029,55.600000000000364,148.90000000000146,-5.400000000001455,2094.100000000006
2024-01-05,21.500000000003638,1.900000000000091,306.6999999999971,64.5,187.59999999999854,-253.59999999999854,2048.2999999999884
2024-01-06,43.20000000000073,-13.699999999999818,327.40000000000146,56.899999999999636,265.40000000000146,2.3000000000029104,2016.9000000000233
2024-01-07,-99.00000000000364,1.599999999999909,54.400000000001455,28.399999999999636,48.69999999999709,-292.0,999.3000000000175
2024-01-08,43.0,1.599999999999909,342.40000000000146,56.20000000000073,179.3000000000029,34.5,2036.5999999999767
2024-01-09,70.89999999999782,37.09999999999991,362.5,56.899999999999636,173.79999999999927,-269.40000000000146,2126.600000000006
2024-01-10,33.90000000000509,1.599999999999909,372.59999999999854,61.70000000000073,186.09999999999854,12.099999999998545,2417.2999999999593
2024-01-11,16.700000000000728,1.6000000000003638,394.3000000000029,60.5,204.40000000000146,-382.90000000000146,2415.9000000000233
2024-01-12,49.69999999999345,1.599999999999909,357.59999999999854,55.5,170.59999999999854,-127.29999999999927,2365.399999999994
2024-01-13,80.9000000000051,47.59999999999991,315.90000000000146,72.0,151.20000000000073,-127.09999999999854,2226.5
2024-01-14,42.20000000000073,-4.400000000000091,45.39999999999418,24.0,33.0,-139.5,1200.3999999999942
2024-01-15,18.099999999994907,31.0,340.20000000000437,65.09999999999854,180.0,9.5,2296.000000000029
2024-01-16,57.20000000000073,1.5,267.40000000000146,47.600000000000364,114.40000000000146,-255.79999999999927,19.999999999970896
